N_terms = 1, N_terms = 2, N_terms = 10, N_terms = 100
0.795964, 0.68594, 0.59325, 0.54028
0.545392, 0.565278, 0.391175, 0.529021
0.919764, 0.955479, 0.616176, 0.570967
0.087972, 0.624862, 0.573739, 0.536265
0.676379, 1.02617, 0.779654, 0.577452
0.109882, 0.353942, 0.634416, 0.495176
0.697424, 0.599322, 0.638461, 0.541861
0.259348, 0.649411, 0.488396, 0.564802
0.527683, 0.588292, 0.66751, 0.601542
0.921929, 1.16406, 0.735838, 0.56708
0.410509, 0.999502, 0.752989, 0.574838
0.148356, 0.477912, 0.491124, 0.575766
0.131168, 0.672759, 0.614348, 0.536139
0.101075, 0.815438, 0.637854, 0.608272
0.546432, 0.985234, 0.793058, 0.565437
0.160583, 0.761919, 0.748702, 0.620851
0.40212, 0.973506, 0.6743, 0.625475
0.987768, 1.23098, 0.949406, 0.587851
0.0455167, 0.395431, 0.630731, 0.533717
0.944569, 0.990544, 0.715256, 0.557206
0.763087, 0.757948, 0.648948, 0.510809
0.316217, 0.687141, 0.715903, 0.5451
0.838222, 0.883012, 0.640705, 0.611216
0.304015, 0.374194, 0.457127, 0.563772
0.591977, 0.809911, 0.659652, 0.566153
0.767722, 1.21117, 0.69467, 0.568156
0.693328, 0.972836, 0.787944, 0.528321
0.0573164, 0.303393, 0.57338, 0.536045
0.0811778, 0.629623, 0.664911, 0.594976
0.939673, 1.0375, 0.561733, 0.587074
0.088782, 0.816461, 0.663803, 0.571988
0.503071, 0.528913, 0.559368, 0.548027
0.847326, 0.895241, 0.727322, 0.61986
0.273722, 0.188466, 0.534146, 0.527235
0.148632, 0.55429, 0.736211, 0.565041
0.626345, 0.975323, 0.743413, 0.581604
0.0770157, 0.0983863, 0.437035, 0.593376
0.627319, 0.767543, 0.65338, 0.572967
0.640241, 0.510287, 0.558536, 0.535894
0.655195, 1.11354, 0.752791, 0.564921
0.977411, 1.01415, 0.611394, 0.551173
0.967443, 0.986756, 0.643366, 0.606822
0.988313, 1.16613, 0.830369, 0.639618
0.587484, 0.531205, 0.827659, 0.625884
0.636786, 0.743309, 0.499995, 0.564794
0.541671, 0.595158, 0.650843, 0.544599
0.597538, 0.7216, 0.675083, 0.545902
0.547682, 0.845556, 0.783679, 0.549882
0.12169, 0.257262, 0.563561, 0.54191
0.173677, 0.553661, 0.380749, 0.576338
0.313949, 0.699605, 0.718696, 0.559259
0.651706, 0.385101, 0.749939, 0.563709
0.496725, 1.01721, 0.793751, 0.582266
0.778089, 0.596702, 0.656075, 0.529741
0.395173, 0.322976, 0.569527, 0.524233
0.960844, 1.24823, 0.89295, 0.57373
0.420423, 0.458677, 0.576113, 0.607817
0.439854, 0.834383, 0.626031, 0.564319
0.169294, 0.522412, 0.427168, 0.550295
0.255497, 0.443059, 0.535378, 0.515272
0.736013, 0.606889, 0.543352, 0.531545
0.508531, 1.14594, 0.70049, 0.595702
0.877289, 0.850535, 0.733347, 0.544478
0.0741854, 0.479194, 0.735479, 0.583393
0.947038, 1.29175, 0.841566, 0.599747
0.0773854, 0.678432, 0.649851, 0.542709
0.720071, 0.616059, 0.528946, 0.545888
0.717725, 1.0638, 0.79669, 0.610398
0.271888, 0.883603, 0.655401, 0.542799
0.315815, 0.941062, 0.640826, 0.571698
0.541885, 0.727591, 0.735369, 0.616212
0.843392, 1.13895, 0.603421, 0.532228
0.953973, 0.989876, 0.573461, 0.527391
0.673205, 0.938197, 0.708894, 0.549308
0.0197473, 0.983128, 0.741079, 0.559998
0.656514, 0.9608, 0.646719, 0.60009
0.229984, 0.502714, 0.38394, 0.574012
0.650344, 0.942367, 0.641676, 0.555751
0.805073, 0.96522, 0.673712, 0.503364
0.490502, 0.482022, 0.520464, 0.502994
0.610653, 0.929336, 0.880303, 0.594213
0.225144, 0.815813, 0.574097, 0.545434
0.358802, 0.831471, 0.77499, 0.569949
0.35053, 0.56584, 0.584147, 0.565405
0.408571, 0.278832, 0.532827, 0.567312
0.112718, 0.45613, 0.601689, 0.532772
0.783841, 0.825695, 0.791745, 0.598347
0.536786, 0.78087, 0.541706, 0.52752
0.476694, 0.925713, 0.695685, 0.562323
0.732502, 0.693442, 0.493759, 0.530766
0.806293, 0.898664, 0.645604, 0.540435
0.172405, 0.841818, 0.857677, 0.586237
0.338585, 0.373877, 0.719605, 0.571743
0.34964, 0.794726, 0.640419, 0.5944
0.17588, 0.713022, 0.562235, 0.549184
0.907439, 0.951049, 0.592885, 0.56623
0.95539, 1.05321, 0.92256, 0.555346
0.563391, 0.642074, 0.468969, 0.525363
0.601387, 0.730308, 0.716083, 0.546635
0.47793, 1.0317, 0.703628, 0.54328
0.662062, 0.590416, 0.727701, 0.577512
0.747038, 0.918492, 0.704009, 0.538284
0.332609, 0.92691, 0.687826, 0.56638
0.549302, 0.935565, 0.812944, 0.547939
0.91201, 1.09811, 0.748246, 0.636186
0.723205, 1.04515, 0.775624, 0.610008
0.53884, 0.769677, 0.620924, 0.533377
0.402953, 0.860716, 0.672805, 0.585246
0.709752, 0.661209, 0.719234, 0.547737
0.813258, 0.721733, 0.670351, 0.534692
0.576594, 0.882315, 0.603687, 0.590227
0.727462, 1.2675, 0.825471, 0.60568
0.51834, 0.902998, 0.729134, 0.594673
0.263758, 0.795817, 0.805368, 0.560286
0.416228, 0.75393, 0.569762, 0.510898
0.900841, 1.27043, 0.714646, 0.58035
0.25443, 0.368324, 0.770021, 0.514038
0.166713, 0.663339, 0.638085, 0.551695
0.207163, 0.456268, 0.399606, 0.587543
0.70366, 0.68197, 0.757281, 0.56787
0.199408, 0.847769, 0.73019, 0.537623
0.500401, 0.8302, 0.717143, 0.537243
0.972067, 1.14354, 0.787532, 0.565711
0.0466508, 0.356157, 0.67003, 0.556144
0.449597, 1.11129, 0.621339, 0.56204
0.376341, 0.761821, 0.868749, 0.556615
0.468071, 0.777022, 0.604005, 0.569489
0.849061, 1.13203, 0.74648, 0.605672
0.310251, 0.546278, 0.634258, 0.580751
0.44464, 0.344271, 0.49161, 0.517957
0.542798, 1.13678, 0.793726, 0.597495
0.140089, 0.803061, 0.738804, 0.584931
0.933997, 1.17367, 0.619783, 0.571895
0.549699, 1.07515, 0.717608, 0.561019
0.0186573, 0.0176258, 0.391296, 0.519202
0.406043, 0.577535, 0.437576, 0.527237
0.860045, 1.01442, 0.809747, 0.598104
0.91253, 0.907851, 0.762562, 0.583039
0.902919, 0.740095, 0.664284, 0.559615
0.457638, 0.771789, 0.633972, 0.603344
0.990534, 0.910952, 0.737056, 0.577448
0.52252, 0.667648, 0.536161, 0.549281
0.15503, 0.596835, 0.686685, 0.519368
0.0882874, 0.46223, 0.447778, 0.5173
0.227878, 0.585787, 0.74274, 0.630373
0.134338, 0.336913, 0.562485, 0.58485
0.426399, 0.877764, 0.654246, 0.52204
0.635126, 0.870756, 0.711632, 0.614075
0.493928, 0.400338, 0.625793, 0.535448
0.775032, 1.2292, 0.758011, 0.556535
0.170357, 0.624873, 0.449002, 0.52568
0.495536, 0.371103, 0.606335, 0.516677
0.378889, 0.715445, 0.700625, 0.568433
0.368715, 0.614008, 0.663824, 0.550098
0.818813, 0.630926, 0.687597, 0.570876
0.605353, 0.570155, 0.674163, 0.615311
0.164614, 0.253671, 0.575516, 0.543455
0.784343, 0.456506, 0.689777, 0.57084
0.823454, 0.959835, 0.712292, 0.55231
0.919011, 0.968739, 0.717861, 0.550262
0.591457, 1.02023, 0.599282, 0.572855
0.0148438, 0.856595, 0.723044, 0.603552
0.218485, 0.395962, 0.542826, 0.568611
0.771256, 1.16171, 0.683788, 0.549111
0.367103, 0.800109, 0.68459, 0.651638
0.418645, 1.03153, 0.7199, 0.556449
0.902424, 0.862639, 0.560888, 0.580043
0.525594, 0.958889, 0.780795, 0.534423
0.145573, 0.955891, 0.694472, 0.523927
0.0187646, 0.324264, 0.541449, 0.545724
0.451242, 1.04639, 0.77851, 0.583419
0.663457, 0.648497, 0.494568, 0.553786
0.349241, 0.693456, 0.659554, 0.559651
0.188016, 0.539283, 0.730702, 0.540291
0.325174, 0.454216, 0.70034, 0.566692
0.13347, 0.476421, 0.503724, 0.565034
0.799487, 0.926717, 0.610448, 0.599837
0.985324, 1.22833, 0.744768, 0.556658
0.647217, 1.07002, 0.652848, 0.584455
0.711894, 1.26061, 0.713003, 0.577237
0.414476, 0.691596, 0.592442, 0.555088
0.688045, 0.955059, 0.552713, 0.562133
0.111233, 0.988223, 0.768065, 0.552662
0.829061, 1.02497, 0.805049, 0.595895
0.196158, 0.862781, 0.554969, 0.553198
0.334907, 0.660939, 0.6529, 0.570384
0.289461, 0.634604, 0.594334, 0.533082
0.954586, 1.13536, 0.730821, 0.638321
0.0524722, 0.391555, 0.549745, 0.504715
0.406522, 0.900631, 0.735296, 0.510316
0.889343, 1.35586, 0.802737, 0.602257
0.524664, 0.80702, 0.655475, 0.503894
0.593015, 0.882701, 0.849747, 0.568019
0.0843725, 0.795865, 0.661765, 0.540089
0.0629531, 0.610327, 0.777898, 0.577342
0.512461, 0.574567, 0.538207, 0.56144
0.524106, 0.583615, 0.633399, 0.543788
0.20989, 0.219482, 0.423772, 0.519595
0.372915, 0.73647, 0.660408, 0.553339
0.218336, 0.5577, 0.528133, 0.542038
0.497973, 0.586741, 0.629023, 0.520437
0.384323, 0.629263, 0.69104, 0.582746
0.60894, 0.746618, 0.65159, 0.528685
0.477513, 0.696883, 0.721579, 0.535902
0.80507, 0.611544, 0.644707, 0.502195
0.285172, 0.552997, 0.630724, 0.595289
0.44047, 0.898427, 0.828034, 0.574385
0.192171, 0.789673, 0.65761, 0.564318
0.921594, 0.795525, 0.826311, 0.607239
0.810089, 0.92626, 0.764674, 0.563696
0.463339, 0.463206, 0.54351, 0.496122
0.492443, 0.739537, 0.677217, 0.526009
0.138038, 0.693361, 0.596351, 0.529008
0.0845313, 1.0126, 0.867874, 0.618808
0.100812, 0.839305, 0.64153, 0.558798
0.672222, 1.18341, 0.876969, 0.577402
0.0197534, 0.163887, 0.580536, 0.576152
0.581538, 0.717844, 0.785378, 0.536581
0.0692812, 0.571997, 0.556982, 0.563446
0.743256, 0.731745, 0.630402, 0.570409
0.726513, 1.06823, 0.675663, 0.589234
0.903656, 1.23719, 0.564877, 0.603589
0.702716, 0.732774, 0.565675, 0.571493
0.57293, 0.715697, 0.500857, 0.543248
0.903125, 1.05741, 0.647615, 0.571337
0.377046, 0.652546, 0.739903, 0.552066
0.802714, 0.696439, 0.634035, 0.490005
0.342199, 0.760974, 0.639407, 0.549896
0.324232, 1.0899, 0.764081, 0.55813
0.121589, 0.600763, 0.642587, 0.557546
0.266528, 0.521643, 0.537122, 0.542326
0.861037, 1.00888, 0.753073, 0.593984
0.329225, 0.880948, 0.502209, 0.566253
0.209727, 0.748596, 0.628728, 0.57993
0.436274, 0.699016, 0.733098, 0.614786
0.146721, 0.583567, 0.58456, 0.501702
0.63214, 0.985834, 0.663223, 0.569419
0.838659, 0.592081, 0.83083, 0.598374
0.770123, 0.962297, 0.709485, 0.604879
0.798565, 0.804058, 0.598481, 0.55577
0.869751, 1.19394, 0.756734, 0.594206
0.949207, 1.11469, 0.851883, 0.603393
0.390502, 0.565209, 0.726358, 0.57715
0.94107, 0.892749, 0.694756, 0.585204
0.510723, 0.943427, 0.567267, 0.594057
0.670619, 0.926058, 0.6244, 0.551372
0.614266, 0.985404, 0.67089, 0.607384
0.861546, 0.913924, 0.631945, 0.551861
0.960357, 1.43659, 0.810855, 0.574436
0.500016, 1.01126, 0.801965, 0.591921
0.482791, 0.923698, 0.575573, 0.605569
0.60042, 1.14979, 0.647185, 0.579076
0.0486209, 0.470963, 0.554347, 0.545924
0.791096, 0.766221, 0.655979, 0.595931
0.322483, 0.391022, 0.629607, 0.585288
0.480814, 0.993935, 0.700971, 0.576698
0.992004, 0.923981, 0.674582, 0.518469
0.387863, 0.708997, 0.715981, 0.529334
0.683273, 0.707778, 0.592188, 0.628071
0.363355, 1.00818, 0.790701, 0.633059
0.4992, 0.610781, 0.746403, 0.529885
0.960938, 1.03791, 0.730887, 0.576401
0.798144, 0.643342, 0.582294, 0.541958
0.913268, 0.985532, 0.694026, 0.582612
0.292445, 0.441929, 0.581691, 0.567751
0.557816, 0.467719, 0.519508, 0.527621
0.623199, 0.881917, 0.72843, 0.554826
0.656843, 0.515858, 0.589159, 0.518864
0.00493884, 0.555763, 0.807472, 0.556124
0.242036, 0.693849, 0.716017, 0.555777
0.166518, 0.371118, 0.492103, 0.505508
0.526614, 1.13076, 0.61301, 0.568592
0.473378, 0.798993, 0.627621, 0.529191
0.553641, 1.10607, 0.659724, 0.563715
0.275178, 0.670065, 0.580626, 0.564442
0.0487157, 0.467116, 0.558169, 0.514132
0.875188, 1.03765, 0.61462, 0.592496
0.364662, 0.956765, 0.704042, 0.556504
0.372162, 0.614405, 0.510323, 0.515473
0.567735, 0.53492, 0.666156, 0.586556
0.183231, 0.553141, 0.727075, 0.590313
0.925275, 1.06118, 0.668209, 0.576326
0.33598, 0.82877, 0.614309, 0.531011
0.846037, 0.993628, 0.577157, 0.510949
0.966075, 1.01681, 0.643762, 0.583835
0.301377, 0.508113, 0.683917, 0.601617
0.282063, 0.886538, 0.775451, 0.583289
0.084414, 0.362193, 0.466633, 0.524716
0.807532, 0.839744, 0.591494, 0.550054
0.70166, 1.04755, 0.820011, 0.582997
0.39143, 0.708371, 0.642741, 0.558815
0.613571, 0.732905, 0.398224, 0.466085
0.432029, 0.70798, 0.664354, 0.543748
0.497026, 0.317468, 0.639938, 0.611573
0.0625314, 0.742359, 0.717509, 0.535039
0.0822562, 0.888973, 0.60241, 0.569815
0.0982295, 0.779242, 0.575155, 0.585055
0.0688953, 0.415471, 0.562288, 0.503672
0.929248, 1.13945, 0.806317, 0.615834
0.454959, 0.692952, 0.744241, 0.573953
0.77658, 0.825136, 0.532447, 0.560378
0.413327, 0.814074, 0.774056, 0.567322
0.052951, 0.75954, 0.683136, 0.623879
0.223282, 0.810341, 0.554476, 0.550463
0.090303, 0.838343, 0.631061, 0.534422
0.00887996, 0.58178, 0.673942, 0.596375
0.689526, 0.569459, 0.509868, 0.505826
0.280047, 0.243281, 0.490719, 0.525192
0.725842, 0.621008, 0.610859, 0.542947
0.568051, 0.890054, 0.799868, 0.628492
0.252025, 0.649375, 0.67841, 0.592855
0.409745, 0.897432, 0.583242, 0.572221
0.978469, 1.2579, 0.853907, 0.588448
0.581389, 0.459595, 0.58698, 0.502954
0.703847, 0.855838, 0.57821, 0.571716
0.475164, 0.505281, 0.659426, 0.533864
0.981219, 1.33291, 0.628236, 0.560616
0.082765, 0.794165, 0.691664, 0.537064
0.862267, 1.11679, 0.801576, 0.566485
0.446352, 0.336763, 0.477037, 0.581751
0.878706, 0.743597, 0.567299, 0.5687
0.772721, 1.14845, 0.650941, 0.568423
0.672896, 0.697201, 0.687353, 0.620417
0.399043, 0.788948, 0.616365, 0.604416
0.378653, 1.02644, 0.615502, 0.559246
0.899609, 0.82555, 0.788126, 0.601463
0.106063, 0.586316, 0.506776, 0.611548
0.636185, 0.847248, 0.761825, 0.652085
0.588812, 1.04232, 0.83602, 0.608117
0.386823, 0.76259, 0.553544, 0.596052
0.0687232, 0.853018, 0.819618, 0.630919
0.945385, 1.12823, 0.762601, 0.565876
0.389879, 1.0522, 0.62875, 0.525145
0.286535, 0.868768, 0.747724, 0.633737
0.731677, 1.00174, 0.702587, 0.613938
0.640194, 0.966543, 0.707831, 0.543915
0.589131, 0.797652, 0.651543, 0.550436
0.320008, 0.672553, 0.723818, 0.592146
0.521666, 1.06503, 0.775447, 0.573629
0.0439748, 0.403844, 0.633619, 0.605197
0.246878, 0.398182, 0.481833, 0.517671
0.0219631, 0.724489, 0.731578, 0.623319
0.270205, 0.591429, 0.845621, 0.589242
0.217291, 0.725502, 0.636514, 0.568841
0.589062, 0.692122, 0.550102, 0.578271
0.73813, 1.11401, 0.738295, 0.539352
0.66325, 0.449958, 0.653053, 0.519391
0.415583, 0.510026, 0.481238, 0.554192
0.253932, 0.631343, 0.569967, 0.564815
0.733741, 0.884562, 0.649506, 0.594826
0.184504, 0.770072, 0.639613, 0.519878
0.56165, 0.787906, 0.530372, 0.549601
0.926904, 0.841879, 0.477527, 0.518558
0.165309, 0.577631, 0.626436, 0.535364
0.645222, 1.08339, 0.679094, 0.591516
0.151762, 1.02097, 0.701806, 0.555221
0.0723571, 0.877174, 0.667387, 0.547427
0.263833, 0.375756, 0.546191, 0.544472
0.568741, 0.719171, 0.394411, 0.591178
0.86592, 1.02232, 0.678312, 0.579571
0.0700346, 0.711234, 0.613679, 0.602864
0.296035, 0.635072, 0.628313, 0.575049
0.0412025, 0.538554, 0.739395, 0.533375
0.759011, 0.842663, 0.595271, 0.589573
0.921231, 0.884283, 0.627622, 0.548743
0.639101, 0.5533, 0.526873, 0.529837
0.0122605, 0.154853, 0.536929, 0.542741
0.463718, 0.89376, 0.650864, 0.53919
0.339411, 0.959981, 0.811702, 0.57819
0.457716, 0.878615, 0.595624, 0.548285
0.761263, 0.781445, 0.618304, 0.587712
0.187615, 0.39766, 0.591866, 0.509436
0.73311, 0.663689, 0.804192, 0.566165
0.250054, 0.763455, 0.825659, 0.571124
0.634069, 0.350876, 0.497598, 0.559649
0.441807, 1.01513, 0.492271, 0.500453
0.796776, 0.625711, 0.593447, 0.611418
0.0784632, 0.455665, 0.546486, 0.543224
0.971065, 1.05526, 0.60859, 0.571837
0.0588675, 0.482815, 0.666574, 0.539391
0.336929, 0.478508, 0.642563, 0.651998
0.173426, 0.613664, 0.604528, 0.548456
0.124292, 0.638132, 0.721054, 0.530855
0.962032, 0.681582, 0.84053, 0.632258
0.984968, 0.876291, 0.572297, 0.517463
0.25515, 0.764314, 0.585012, 0.565186
0.806034, 0.712187, 0.500854, 0.485221
0.810192, 1.06429, 0.776152, 0.586577
0.711019, 0.589673, 0.470942, 0.568877
0.220893, 0.689425, 0.537304, 0.589397
0.896545, 0.849003, 0.768708, 0.529072
0.695179, 1.2258, 0.741716, 0.609111
0.901131, 0.744494, 0.648261, 0.577427
0.569504, 0.742376, 0.778539, 0.585093
0.907356, 0.869563, 0.602273, 0.602741
0.796095, 0.429258, 0.599422, 0.529942
0.257316, 0.636895, 0.537994, 0.534129
0.255288, 0.438866, 0.680345, 0.583557
0.160252, 0.515746, 0.59358, 0.527932
0.743501, 0.578041, 0.81146, 0.643586
0.209625, 0.277221, 0.637592, 0.56874
0.665241, 0.829749, 0.648425, 0.568071
0.48042, 0.78027, 0.769015, 0.587953
0.513682, 0.800213, 0.438664, 0.54847
0.893616, 0.851522, 0.909825, 0.585097
0.58708, 1.10908, 0.660386, 0.587012
0.864495, 1.06665, 0.574208, 0.547984
0.215821, 0.491839, 0.514206, 0.528919
0.265836, 0.396049, 0.560306, 0.554253
0.776971, 1.11268, 0.674715, 0.562804
0.687664, 0.913404, 0.665041, 0.63624
0.0648891, 0.235814, 0.648356, 0.595805
0.543855, 0.959031, 0.746611, 0.594701
0.847936, 1.06264, 0.619957, 0.588214
0.0450803, 0.792006, 0.694628, 0.583266
0.218681, 1.00477, 0.679912, 0.602249
0.0240949, 0.473839, 0.613867, 0.56167
0.391843, 0.868496, 0.640509, 0.615209
0.736591, 0.941692, 0.682039, 0.55757
0.723381, 0.890876, 0.597147, 0.56438
0.327163, 0.6338, 0.830945, 0.583067
0.634623, 0.528235, 0.551995, 0.599165
0.124078, 0.474084, 0.551378, 0.584758
0.439138, 0.843328, 0.758137, 0.611249
0.342322, 0.683875, 0.709942, 0.628455
0.527641, 0.720473, 0.648754, 0.556186
0.0100775, 0.125948, 0.471078, 0.532812
0.0424818, 0.488674, 0.539859, 0.555993
0.404601, 0.717442, 0.515571, 0.527018
0.425518, 0.846299, 0.727735, 0.540847
0.166165, 0.290992, 0.556179, 0.575919
0.719428, 0.651718, 0.520948, 0.557283
0.572987, 1.07355, 0.643502, 0.550515
0.726257, 0.885173, 0.832227, 0.562444
0.00989062, 0.474599, 0.646121, 0.536184
0.32132, 0.670097, 0.578441, 0.617661
0.03821, 0.604344, 0.697334, 0.524563
0.793462, 0.558521, 0.575671, 0.55023
0.988681, 0.914006, 0.684381, 0.57884
0.0607921, 0.626788, 0.568899, 0.55669
0.644432, 1.05383, 0.899681, 0.615459
0.789225, 1.04804, 0.64683, 0.571838
0.745698, 0.537746, 0.722878, 0.609402
0.439757, 0.727024, 0.624234, 0.54168
0.950203, 1.23421, 0.607279, 0.566207
0.772686, 1.25946, 0.604342, 0.567649
0.352395, 0.621191, 0.594458, 0.577203
0.343411, 0.374404, 0.568325, 0.578456
0.0885419, 0.578809, 0.583699, 0.593147
0.522215, 0.738241, 0.788906, 0.540153
0.500646, 0.770412, 0.553543, 0.560445
0.0785119, 0.601285, 0.638497, 0.57699
0.540832, 1.01125, 0.733505, 0.569023
0.384029, 0.979144, 0.577916, 0.567942
0.22754, 0.247226, 0.412785, 0.594297
0.711474, 0.567481, 0.653476, 0.561247
0.660219, 0.716273, 0.682766, 0.557494
0.308131, 0.689739, 0.609108, 0.554937
0.640926, 1.06861, 0.808755, 0.561603
0.159265, 0.435875, 0.424112, 0.575245
0.931664, 1.19342, 0.663954, 0.522823
0.78163, 0.497217, 0.550989, 0.586431
0.334773, 0.88018, 0.74063, 0.620754
0.0470272, 0.78162, 0.663546, 0.555658
0.32105, 0.580921, 0.636286, 0.524153
0.193691, 0.573271, 0.708462, 0.523762
0.310596, 0.344491, 0.642743, 0.587584
0.970374, 0.901585, 0.468467, 0.579432
0.14671, 0.862195, 0.750526, 0.590676
0.255783, 0.902546, 0.647747, 0.621695
0.803271, 0.900531, 0.696727, 0.597488
0.243362, 0.711541, 0.652418, 0.568549
0.424031, 0.715942, 0.701815, 0.548718
0.352091, 1.16239, 0.696566, 0.579179
0.464199, 0.363379, 0.655882, 0.594938
0.887199, 0.99, 0.695974, 0.595431
0.0270466, 0.494971, 0.753949, 0.568157
0.410618, 0.906216, 0.630576, 0.581031
0.868284, 0.736078, 0.658999, 0.534483
0.0882995, 0.329846, 0.707971, 0.51542
0.938142, 0.966777, 0.759075, 0.579465
0.274607, 0.456832, 0.467487, 0.550696
0.738621, 1.01557, 0.741001, 0.588939
0.851894, 0.962843, 0.678272, 0.597614
0.695267, 0.916539, 0.630574, 0.587329
0.23176, 0.891678, 0.644452, 0.501591
0.0480015, 0.0784121, 0.512951, 0.505628
0.479846, 0.939321, 0.848074, 0.584064
0.491051, 0.692601, 0.693015, 0.587455
0.846706, 1.02769, 0.605744, 0.555212
0.151883, 0.739827, 0.565568, 0.533273
0.845886, 0.677897, 0.571116, 0.528352
0.544329, 0.505139, 0.467784, 0.502422
0.46809, 0.942528, 0.745852, 0.570417
0.194713, 0.272493, 0.551935, 0.553721
0.421311, 0.990878, 0.721901, 0.598082
0.885135, 0.806605, 0.639245, 0.514929
0.579483, 0.871162, 0.572829, 0.571661
0.54046, 0.953163, 0.801481, 0.571524
0.469098, 1.07329, 0.599054, 0.548271
0.821029, 0.970741, 0.663948, 0.554482
0.773233, 1.12653, 0.628702, 0.589891
0.207786, 0.650399, 0.805939, 0.638076
0.780063, 0.991383, 0.638, 0.602347
0.556504, 0.625364, 0.761315, 0.550464
0.694971, 0.861683, 0.644086, 0.592988
0.00798981, 0.572884, 0.467487, 0.517422
0.433376, 0.684662, 0.692438, 0.619135
0.907574, 0.809406, 0.681879, 0.571978
0.38638, 0.633772, 0.644767, 0.551643
0.0260814, 0.733668, 0.800761, 0.589833
0.143739, 0.309028, 0.564537, 0.554128
0.198635, 0.840643, 0.659222, 0.556256
0.504106, 0.979767, 0.866344, 0.569144
0.457104, 0.542188, 0.596334, 0.513179
0.283388, 0.693831, 0.695915, 0.574422
0.375403, 1.16749, 0.981498, 0.553458
0.778513, 0.967559, 0.682176, 0.591496
0.784997, 0.975707, 0.668347, 0.547115
0.269816, 0.698524, 0.402447, 0.533336
0.461692, 0.603706, 0.682102, 0.569158
0.568856, 0.856545, 0.588509, 0.49839
0.512419, 0.689435, 0.479587, 0.531988
0.976667, 0.662708, 0.51349, 0.503961
0.793614, 0.823024, 0.657924, 0.566767
0.649126, 0.768266, 0.71316, 0.540773
0.728411, 0.556562, 0.5418, 0.56362
0.599053, 0.914329, 0.718721, 0.663198
0.265561, 0.73272, 0.635517, 0.562748
0.505279, 0.824118, 0.680461, 0.611029
0.816557, 0.763984, 0.677591, 0.56186
0.0853004, 0.292917, 0.732361, 0.588459
0.120071, 0.309051, 0.475451, 0.5472
0.929978, 1.01372, 0.650856, 0.565115
0.608375, 0.676925, 0.574974, 0.580031
0.0904477, 0.357248, 0.744835, 0.578712
0.829066, 0.918109, 0.934818, 0.612711
0.961982, 0.58972, 0.599875, 0.509548
0.792408, 0.597892, 0.610399, 0.533479
0.325142, 0.769202, 0.676157, 0.597256
0.286444, 0.864773, 0.6959, 0.554152
0.0364287, 0.28381, 0.664949, 0.58094
0.885484, 0.826568, 0.626811, 0.567782
0.234938, 0.808133, 0.59437, 0.544292
0.0198074, 0.508709, 0.56099, 0.562249
0.298704, 0.361592, 0.492223, 0.542206
0.513646, 0.542986, 0.567559, 0.544597
0.874268, 0.993791, 0.777836, 0.608393
0.309169, 0.905301, 0.651592, 0.552426
0.503377, 0.502682, 0.797149, 0.561741
0.0604286, 0.624452, 0.744469, 0.559301
0.517202, 0.942097, 0.734115, 0.59433
0.0685087, 0.513323, 0.623995, 0.537948
0.79248, 0.745691, 0.616017, 0.563229
0.311874, 0.62676, 0.590447, 0.517753
0.510786, 0.299159, 0.633407, 0.583815
0.916488, 1.04938, 0.808668, 0.5603
0.351814, 0.578777, 0.589972, 0.58166
0.922307, 1.0436, 0.567033, 0.57776
0.819504, 0.987514, 0.754499, 0.530692
0.0686979, 0.347832, 0.631021, 0.649724
0.81407, 1.00482, 0.673455, 0.582084
0.172569, 0.758242, 0.69044, 0.576688
0.980923, 1.03813, 0.699784, 0.58454
0.277449, 0.936904, 0.705778, 0.561797
0.0534769, 0.650928, 0.595983, 0.562092
0.391872, 0.643408, 0.753014, 0.592658
0.298671, 0.596236, 0.527938, 0.549752
0.997025, 1.0972, 0.793174, 0.560967
0.345075, 0.825458, 0.695965, 0.546681
0.833344, 1.29642, 0.669505, 0.569841
0.201728, 0.293079, 0.433498, 0.570613
0.951953, 1.10408, 0.736141, 0.575306
0.795084, 0.718164, 0.569638, 0.528556
0.96794, 1.33527, 0.610052, 0.555247
0.116852, 0.72489, 0.617751, 0.578102
0.241451, 0.644772, 0.784043, 0.546892
0.446405, 0.572585, 0.584722, 0.500877
0.796875, 0.869019, 0.706892, 0.546658
0.908526, 0.819925, 0.731604, 0.578903
0.651615, 1.06411, 0.767748, 0.594783
0.890117, 0.781429, 0.560057, 0.529651
0.552783, 0.704739, 0.574183, 0.609864
0.0688696, 0.591701, 0.705519, 0.600884
0.814017, 0.948062, 0.787174, 0.550397
0.841471, 1.12891, 0.738051, 0.565341
0.20715, 0.498351, 0.566394, 0.574185
0.175688, 0.748033, 0.632056, 0.568076
0.809442, 0.964755, 0.666981, 0.593217
0.645088, 0.757249, 0.720548, 0.567624
0.637406, 0.503844, 0.648714, 0.563652
0.623544, 1.06926, 0.841333, 0.639537
0.551824, 1.01057, 0.736914, 0.605341
0.642756, 0.812458, 0.71073, 0.572569
0.711553, 0.853687, 0.66325, 0.557543
0.870066, 0.993489, 0.757947, 0.57452
0.302006, 0.761633, 0.705195, 0.560888
0.758728, 0.836468, 0.529369, 0.510941
0.470173, 0.612234, 0.66921, 0.627954
0.183498, 0.700729, 0.789118, 0.586739
0.674347, 0.713641, 0.568178, 0.507218
0.428092, 0.545216, 0.744516, 0.56178
0.0425891, 0.805993, 0.708054, 0.51835
0.539878, 0.811119, 0.648425, 0.575572
