N_terms = 1, N_terms = 2, N_terms = 10, N_terms = 100
0.756917, 1.30267, 2.37065, 1.17458
3.6703, 2.49804, 1.14045, 1.23559
0.402191, 0.902386, 1.58602, 1.30156
0.817516, 0.645168, 0.65188, 1.04172
0.188892, 1.1479, 1.08604, 1.24916
0.765503, 1.3414, 1.44311, 1.19455
0.695546, 1.14106, 1.76537, 1.33901
1.26162, 0.914648, 1.05622, 1.22963
0.657643, 2.0482, 1.63059, 1.15396
3.68192, 2.82006, 1.38915, 1.13009
1.92294, 2.29737, 1.58899, 1.22514
0.0598098, 2.05318, 1.42218, 1.06572
4.58307, 2.88359, 1.97951, 1.10321
0.129791, 0.359176, 1.03804, 1.0391
1.26068, 1.91697, 1.1766, 1.04261
1.16314, 1.38165, 1.32519, 1.14137
0.0554673, 3.36954, 2.10473, 1.3756
0.0339305, 1.88229, 1.3732, 0.959346
0.394536, 0.493762, 1.21837, 1.0873
2.55872, 2.80467, 1.64239, 1.11093
1.29573, 1.2532, 0.992613, 1.22644
0.0192124, 0.5658, 1.55584, 1.33615
0.0421564, 0.544696, 1.38835, 1.06855
0.0114095, 0.581528, 0.768409, 1.04455
0.464567, 0.460341, 1.44803, 1.07702
1.08725, 1.20726, 1.24503, 1.22036
0.753691, 1.55513, 1.0795, 1.09816
0.309137, 1.7441, 1.12869, 1.15185
0.443706, 0.651512, 1.17417, 1.29311
0.8762, 1.03017, 1.32862, 1.00477
0.141258, 0.548084, 0.928646, 0.88905
1.74381, 2.9876, 2.01557, 1.00038
0.212435, 1.03675, 1.65837, 1.10663
0.352697, 1.28628, 1.14077, 1.18461
0.614724, 1.11584, 1.56129, 1.16006
0.85255, 0.821453, 1.01269, 1.02456
1.80432, 2.0725, 1.51736, 1.05325
0.506937, 0.62105, 1.92598, 1.35951
1.56794, 1.18557, 1.26106, 1.01924
1.22874, 1.3725, 1.91602, 1.39075
1.05933, 1.92269, 1.03207, 1.03252
4.48327, 3.92225, 1.73059, 1.0767
0.41942, 3.17506, 1.76098, 1.13539
0.229415, 0.481041, 0.990019, 1.06053
0.043764, 0.464803, 1.03519, 1.12326
2.64715, 2.34877, 1.6345, 1.24275
0.140806, 0.715898, 1.84135, 1.12041
0.454841, 0.981699, 1.23723, 1.12414
0.524735, 2.7624, 1.60305, 1.19121
3.37351, 1.9708, 1.26627, 1.21029
1.49254, 1.13224, 1.57831, 1.02356
0.840431, 0.693682, 0.797159, 1.11385
0.196025, 0.806501, 1.01109, 1.03383
0.861668, 0.789223, 0.800852, 1.31842
1.1122, 1.76169, 1.28928, 1.10993
1.0578, 0.930797, 1.22749, 1.50265
0.0173375, 0.535533, 1.0819, 1.02797
0.969395, 1.71066, 1.39123, 1.38167
2.25015, 1.50069, 1.71987, 1.2947
0.814362, 2.14109, 1.55656, 1.08828
1.41451, 1.2512, 0.896486, 1.06322
0.381597, 0.357951, 0.802094, 1.16471
1.79928, 1.4444, 1.21752, 1.06124
0.0919897, 0.358272, 0.752523, 0.996376
1.03212, 1.40635, 1.2477, 1.22031
0.450843, 0.850671, 1.48716, 1.06857
1.14147, 1.26736, 1.47381, 1.04951
0.612211, 1.98655, 1.53237, 1.18905
1.67734, 2.29747, 1.86539, 1.0888
2.57385, 1.39124, 1.27489, 1.05558
2.62354, 1.5127, 1.02913, 1.24471
0.412023, 1.79423, 1.31612, 1.09478
0.137191, 1.65656, 1.16591, 1.04596
2.98097, 1.86043, 1.18287, 1.22124
0.0898895, 1.20507, 0.823196, 1.075
5.34132, 3.13423, 1.61579, 1.08758
0.144581, 0.507522, 1.54458, 1.18571
1.90707, 2.02771, 1.93004, 1.32046
1.4837, 2.10616, 1.18214, 1.15717
0.254318, 0.56108, 1.22882, 0.903971
0.75596, 0.484357, 0.944891, 1.04122
0.502855, 0.711674, 1.04853, 0.995433
1.37834, 0.997558, 1.14455, 0.879769
0.549604, 2.69406, 1.75039, 1.20484
0.930804, 1.62931, 1.40588, 1.04905
0.25843, 0.561497, 0.830694, 0.99832
1.18619, 0.789626, 1.53345, 1.19173
1.30847, 1.6459, 1.46495, 1.24578
0.187602, 0.208981, 0.720449, 1.04555
0.465168, 1.46002, 1.30489, 1.10458
0.734064, 0.709682, 1.4976, 1.1301
1.04178, 0.677239, 1.00541, 1.29411
2.10313, 1.63225, 1.47435, 1.0937
0.148103, 0.247751, 0.852816, 1.01581
0.667716, 1.38182, 1.03235, 1.04103
0.211415, 1.31841, 1.7475, 1.39828
0.0782713, 0.985148, 1.17214, 0.953305
0.117226, 0.928975, 0.703702, 1.07759
4.07454, 3.00521, 1.68943, 1.35455
0.283701, 0.735504, 1.3518, 1.05846
1.16958, 1.17111, 1.28014, 1.07348
0.503079, 1.62171, 1.30132, 0.982174
0.546577, 0.52085, 0.955428, 1.14195
0.553137, 0.52302, 1.04949, 1.08509
0.775959, 1.55296, 1.1664, 1.12065
0.30309, 0.950929, 1.14688, 1.0208
0.617601, 0.774003, 1.36023, 0.92803
2.91842, 2.63741, 1.75522, 1.14206
0.209204, 0.434716, 0.879076, 0.909574
0.401686, 1.12113, 1.26483, 1.0861
0.151589, 1.85395, 1.30415, 1.14526
2.02102, 2.55905, 1.73196, 1.29875
0.347237, 1.40269, 1.38168, 1.18728
2.28125, 1.57336, 1.85109, 1.1721
1.97245, 3.57233, 1.78614, 1.08384
0.921008, 1.55906, 1.04976, 1.32355
0.876234, 3.62333, 1.44508, 1.10033
1.46569, 1.72027, 1.52797, 1.01926
0.902968, 1.4503, 1.33518, 1.19575
3.31954, 3.35187, 1.67722, 1.2285
0.534128, 0.436966, 1.112, 1.05737
2.35889, 1.65091, 2.03065, 1.29499
2.28851, 2.42393, 1.69492, 1.15294
0.0987679, 0.51838, 0.744724, 0.923415
0.431984, 0.522508, 0.852413, 1.09439
0.4097, 0.737928, 0.913831, 1.02379
1.82714, 1.6016, 0.741045, 1.20387
0.042371, 0.807831, 1.00269, 1.00144
1.5476, 1.03983, 0.74491, 1.0368
0.453212, 0.431147, 0.910171, 1.21625
2.7486, 1.52974, 0.993737, 1.07963
0.971486, 1.06927, 1.1384, 0.916919
0.0854742, 0.313986, 0.874753, 1.07219
0.690452, 0.974851, 1.34803, 1.17226
1.18871, 0.866619, 1.41475, 1.05431
1.10072, 0.972961, 0.802469, 1.0979
0.623369, 0.87957, 0.928647, 1.1129
0.233104, 0.751379, 1.05916, 1.07198
1.5131, 1.24512, 1.25835, 1.29496
2.02167, 3.13832, 2.10542, 1.40084
1.76632, 1.03453, 0.952929, 1.11372
0.396973, 0.209744, 0.673086, 1.09175
1.74527, 0.92778, 1.55035, 1.16663
0.102836, 0.904694, 1.71188, 1.20706
1.44379, 1.57026, 0.97679, 1.13795
0.567471, 1.5878, 1.62633, 1.23101
0.39946, 2.11728, 1.20219, 1.05257
0.278509, 0.858522, 0.995538, 1.1566
0.754872, 1.78097, 1.37008, 1.17721
2.0682, 1.62235, 0.96296, 1.11253
1.63928, 1.65333, 0.706632, 1.0952
1.83431, 1.51035, 1.78959, 1.08766
0.558652, 0.805609, 0.943175, 1.00974
0.580297, 1.27787, 1.09418, 1.0317
3.06979, 1.66216, 1.34782, 1.19378
4.39482, 3.54558, 1.28803, 1.30781
1.40513, 2.62337, 0.994059, 0.966856
0.285579, 0.53583, 0.988173, 1.31895
0.269433, 1.02847, 1.4538, 1.21497
0.849702, 1.36798, 1.20487, 1.10871
0.657443, 2.55325, 2.53852, 1.26088
1.18787, 1.5257, 1.03982, 0.998819
2.29242, 1.35326, 1.26784, 1.03578
0.343187, 2.38352, 1.53179, 1.14986
0.938184, 1.75664, 1.15755, 1.22777
0.0329412, 0.768167, 0.916271, 1.18311
1.65231, 1.11937, 1.01638, 1.11983
1.19359, 1.92815, 1.17693, 1.13128
1.61958, 2.07906, 1.71101, 1.31134
1.78353, 2.14844, 1.28841, 1.20044
2.22479, 2.79454, 1.38995, 1.26626
1.53648, 2.53113, 1.21497, 1.14036
0.176116, 0.462891, 1.20112, 0.922824
0.6107, 0.471924, 1.0629, 1.00504
0.910493, 1.3609, 2.27555, 1.37859
1.0923, 0.706137, 1.17291, 1.08527
0.965233, 1.91041, 1.52025, 1.17043
0.822284, 0.729124, 0.945573, 1.08418
0.507339, 1.00448, 1.66854, 1.15507
1.49767, 1.83223, 1.61932, 0.938108
0.275934, 0.513231, 1.56792, 1.21663
3.27207, 2.06394, 1.33252, 1.25026
0.913533, 1.32508, 1.10181, 1.06249
1.95878, 2.57838, 2.06054, 1.22115
0.485755, 1.26904, 1.15334, 1.02835
0.341508, 1.86615, 1.76792, 1.21046
1.33352, 1.20882, 1.10675, 1.0915
0.483702, 1.80954, 1.08099, 1.09367
1.84468, 1.87062, 1.17017, 1.18615
0.202954, 2.7951, 1.53888, 1.18959
1.34803, 1.74874, 1.24397, 1.03395
0.368059, 0.770239, 2.20507, 1.37827
0.814358, 0.648379, 1.10079, 1.07093
0.278228, 1.40044, 1.34806, 1.24502
0.551287, 2.2959, 1.88592, 1.14209
0.511167, 0.457954, 0.98318, 1.18351
1.34474, 1.45575, 1.32345, 1.07015
0.225613, 1.10778, 1.25158, 1.15275
0.284272, 1.86358, 1.44163, 1.21075
1.50566, 2.77817, 1.25987, 1.24464
2.54747, 2.86455, 1.452, 1.22567
0.032155, 0.59198, 0.9545, 1.27008
1.30025, 1.16079, 1.49503, 1.36346
0.142192, 1.69367, 1.22558, 1.08492
0.210028, 0.907752, 1.02176, 1.13878
3.23065, 2.4735, 1.44911, 1.33466
0.373918, 1.16863, 1.22317, 0.988145
2.36845, 3.1276, 1.40583, 1.18023
0.0718222, 0.291904, 1.1928, 1.08059
0.126303, 0.659673, 1.08788, 1.01459
0.626984, 2.86009, 1.65745, 1.24847
1.26868, 2.45081, 1.30344, 1.10609
1.65568, 1.24936, 1.05844, 1.08692
0.181993, 1.61082, 1.26356, 1.32927
0.764927, 1.36942, 1.17349, 1.0703
2.7117, 2.24345, 1.42937, 1.1635
0.887251, 0.81415, 1.08912, 1.05115
0.569055, 0.674309, 1.28214, 1.14531
0.843502, 1.16114, 1.33904, 1.2202
0.712233, 1.61683, 1.28442, 1.0559
2.24882, 1.49896, 1.17553, 1.1879
1.16992, 0.967934, 1.34884, 1.10363
0.845066, 1.10249, 0.814839, 0.960652
0.404313, 0.686408, 0.958251, 1.07461
0.526857, 1.22412, 1.45668, 1.0819
0.694326, 0.692395, 1.05129, 0.885072
1.91555, 1.78254, 2.10622, 1.29235
3.35642, 4.02367, 1.75519, 1.26777
0.751898, 1.01855, 1.05008, 0.821761
0.692355, 2.15791, 1.18325, 1.227
1.57946, 1.12195, 1.26904, 1.07407
0.171385, 1.83805, 1.29761, 1.05696
0.80957, 0.949841, 1.23314, 1.03476
2.00144, 1.68672, 1.24605, 1.18526
1.55648, 2.95381, 1.15248, 1.21529
0.253132, 0.55089, 0.744267, 0.954348
1.97572, 2.94707, 1.33924, 1.27738
0.721309, 2.27478, 1.06418, 1.05424
1.00248, 1.67206, 1.46111, 1.12024
0.346049, 0.699932, 1.20365, 0.946618
0.343011, 2.04358, 1.68128, 1.27921
0.450853, 0.628668, 1.20359, 0.975502
2.38, 1.45026, 1.36655, 1.00193
4.95666, 3.19142, 1.48806, 0.988157
2.53025, 4.0838, 2.38229, 1.08363
0.474168, 1.13507, 1.61442, 1.13008
0.67196, 0.567808, 1.09137, 1.15024
2.8006, 2.04982, 1.48904, 1.15628
0.474552, 1.73575, 1.58898, 1.14868
1.65764, 1.44452, 1.55784, 1.04307
1.00951, 1.41722, 1.15731, 1.12109
1.3706, 0.809744, 1.18467, 1.11227
0.239556, 2.12297, 1.75673, 1.16109
0.166301, 1.34777, 0.917589, 1.13813
1.99807, 2.1759, 1.73026, 1.17323
1.07098, 1.1742, 0.979446, 1.10077
1.36555, 2.16976, 1.35326, 1.02322
0.060236, 1.1435, 1.61624, 1.21161
0.118823, 1.6356, 1.27007, 1.12666
0.390242, 0.758696, 1.12255, 1.18544
0.263151, 1.84743, 1.43984, 1.22212
0.186983, 1.23354, 0.882392, 0.847018
0.612949, 1.80188, 2.17091, 1.16035
0.0616619, 0.628599, 0.853958, 0.995934
0.605745, 1.59457, 0.873892, 1.13757
0.0673966, 0.282095, 1.13385, 1.12835
0.884848, 1.1301, 1.21801, 1.1858
4.76699, 2.85177, 1.59229, 1.13089
1.39143, 2.27181, 1.46526, 1.21876
2.05158, 2.23411, 1.68039, 1.05484
0.87276, 0.902328, 1.48053, 1.11863
1.9917, 1.0749, 0.982865, 1.18755
0.450628, 1.34334, 1.47847, 1.09393
0.835465, 1.27293, 1.51347, 1.18002
0.888305, 0.99919, 1.26922, 1.04257
1.46268, 1.12468, 0.864659, 1.09185
0.775116, 1.74689, 1.79586, 1.19943
0.478063, 0.818291, 1.20231, 0.981394
0.286998, 0.506117, 1.79344, 1.03894
0.525297, 0.995219, 1.29865, 1.23471
0.340424, 0.895558, 1.079, 1.01998
0.358417, 0.876132, 0.828766, 1.30651
0.00896539, 0.211832, 1.02242, 1.16149
0.478378, 1.51537, 1.40353, 1.13932
1.34341, 1.90055, 1.46014, 1.34344
1.33816, 1.84342, 1.85486, 1.11535
1.42486, 0.923277, 1.38746, 1.22689
4.12796, 2.99981, 1.63106, 1.34815
2.2591, 3.4178, 1.78622, 1.1178
0.370068, 0.755385, 1.02569, 1.04899
1.20569, 0.824426, 1.08854, 1.22104
0.950666, 1.54614, 1.37375, 1.03431
1.62498, 1.50582, 1.09594, 1.08791
0.308007, 0.990328, 1.63909, 1.20254
0.664018, 1.69486, 0.831182, 0.935554
0.405896, 1.13181, 1.16611, 0.878505
1.64577, 2.04134, 1.39828, 1.05755
1.46417, 0.873334, 1.19228, 1.19171
0.0220045, 0.517341, 1.31927, 1.0674
0.00529344, 0.234718, 1.28192, 1.0861
0.465949, 1.63455, 0.797376, 1.02432
0.423841, 0.576944, 1.37409, 1.01885
2.34391, 2.11072, 1.25571, 1.09608
0.843579, 1.04236, 1.3729, 1.0508
1.26886, 1.26866, 1.19207, 1.24792
0.0834231, 0.512341, 0.791686, 1.05422
0.0810957, 0.905866, 1.18351, 1.18259
1.75252, 2.11082, 1.41353, 1.07732
3.61711, 2.05677, 1.74665, 1.06964
0.0739697, 0.36293, 1.0404, 1.10866
1.13224, 2.40455, 1.6825, 1.26941
0.472527, 0.747355, 1.30962, 1.41741
0.632098, 2.90563, 1.49317, 1.15145
0.602333, 0.824538, 0.909599, 1.15356
0.147146, 0.412578, 1.12257, 1.14971
0.142056, 1.47823, 1.71336, 1.18764
1.65883, 1.20963, 1.3446, 1.03128
1.06458, 1.17102, 2.70816, 1.3129
1.58334, 1.24202, 1.75943, 1.01382
2.02148, 3.3875, 1.49076, 1.17466
0.160354, 0.618129, 1.08821, 1.11205
0.122106, 0.255377, 0.90301, 1.15775
2.06864, 2.27471, 1.30601, 1.13496
0.327334, 1.24886, 1.10325, 1.21793
0.32912, 0.78932, 1.11485, 1.07661
0.323807, 2.95383, 1.2769, 1.06728
0.561381, 1.2719, 1.32306, 1.21545
1.36695, 1.68413, 1.49129, 1.21309
0.522723, 1.00591, 1.16885, 1.15014
0.601556, 2.78401, 1.49023, 1.21273
1.2332, 1.31865, 1.65978, 1.34789
1.42219, 3.73031, 1.44888, 1.18453
0.131705, 1.56745, 1.36503, 1.08363
0.130053, 1.08353, 1.60664, 1.37938
0.2921, 0.94951, 1.76884, 1.02784
0.710932, 0.697762, 0.850539, 1.18077
0.102942, 0.855158, 1.1073, 1.16741
1.9322, 1.11623, 0.794846, 1.0687
0.805374, 0.63394, 0.932436, 0.993869
0.597751, 0.71679, 1.30127, 1.00739
0.385567, 1.09307, 1.58192, 0.976055
1.46267, 1.83424, 1.23891, 0.946756
0.59427, 0.373267, 1.77298, 1.05071
0.466812, 0.761874, 0.829618, 1.2207
0.438639, 0.82038, 1.11621, 1.1187
2.1383, 1.64965, 1.0759, 1.06021
1.43822, 1.56212, 1.43434, 1.08379
0.611229, 1.92948, 1.9498, 1.26233
0.0461837, 0.951018, 1.03536, 1.11243
1.49319, 1.69606, 1.03332, 1.09429
1.00242, 0.970489, 0.724176, 1.25038
0.326526, 0.472774, 0.878751, 1.15
0.079169, 0.910871, 0.64394, 1.10501
0.568045, 1.46011, 1.5044, 1.10791
0.0231173, 0.627357, 0.890553, 1.02139
0.895023, 1.06239, 1.46268, 0.935759
0.0475617, 0.285218, 1.14038, 1.02859
0.454859, 1.4421, 0.99816, 1.01122
0.359505, 1.38149, 2.26868, 1.47732
2.52814, 1.48735, 1.29822, 1.11194
0.877145, 0.765735, 1.12654, 1.07346
0.0841891, 0.818064, 1.13879, 1.30319
0.289855, 1.39365, 1.95639, 1.21304
0.265149, 1.60627, 1.16838, 1.09408
2.01727, 2.06267, 1.59493, 1.08825
0.531761, 1.24223, 1.42441, 1.16972
0.225838, 0.402247, 1.12156, 1.02851
0.0623526, 1.12252, 1.26514, 1.2878
0.00866473, 0.269047, 1.01622, 1.09123
0.55434, 1.92949, 1.16219, 1.11312
0.516621, 1.74183, 0.937826, 1.11142
1.78905, 2.115, 1.30301, 1.25604
0.356679, 0.725497, 1.28567, 1.01414
0.914778, 1.80253, 1.36312, 1.0677
0.434461, 0.720556, 1.37731, 1.27389
0.830865, 1.04521, 1.24288, 1.42234
0.936674, 0.964967, 0.998389, 0.951805
0.534993, 1.85927, 1.5667, 1.3162
0.350316, 1.18534, 1.76343, 1.20488
0.961516, 0.791939, 1.58799, 1.04332
0.461324, 1.79307, 1.39161, 1.45713
0.844866, 1.2743, 1.1612, 1.11164
0.109121, 0.377911, 0.461692, 1.02428
0.825561, 5.19965, 1.70258, 1.19983
2.13741, 1.28004, 1.2648, 1.1511
2.37521, 1.94233, 1.01938, 1.13104
0.287937, 1.33751, 0.822458, 0.825447
0.22171, 1.01251, 1.24688, 1.11203
3.80374, 2.24889, 1.42204, 1.0378
0.184981, 3.68517, 1.65886, 1.12767
1.53818, 1.72215, 0.925063, 1.08345
2.73544, 2.48927, 1.477, 1.06037
2.21905, 3.05343, 1.30681, 1.05858
0.633494, 0.402761, 0.691195, 1.07423
0.615461, 1.4633, 1.29036, 1.00197
1.31346, 0.86892, 0.981871, 1.19831
0.153509, 0.306486, 0.578803, 1.21354
0.582534, 1.11478, 1.21607, 0.935302
0.0701893, 0.0643946, 1.18776, 1.07851
2.54151, 1.58777, 0.905093, 1.18167
1.20584, 2.02321, 1.15922, 1.21924
0.432877, 0.462231, 0.528996, 1.02034
0.748666, 0.45523, 1.3555, 0.971982
0.0180804, 0.962911, 1.51847, 1.14559
0.633898, 1.39193, 1.00561, 1.02297
3.98994, 4.22013, 1.66771, 1.11549
0.194509, 0.513032, 1.02153, 1.03639
0.0443148, 0.995472, 1.01191, 1.12504
0.35847, 1.35671, 0.884731, 1.13224
2.50509, 2.54488, 1.42522, 1.13364
0.981771, 3.07906, 1.31993, 1.1263
0.759295, 1.92573, 1.61456, 1.24263
0.178964, 0.495422, 0.684981, 1.059
0.502802, 0.544171, 1.43977, 1.04365
0.829592, 1.35004, 1.04464, 1.1425
1.58886, 1.46387, 1.46469, 1.13397
1.37495, 2.09298, 1.08536, 0.907531
0.530743, 0.590084, 1.0122, 1.17277
0.148825, 0.910753, 1.38658, 1.09577
1.20205, 1.58374, 1.0417, 0.979739
0.643741, 2.37041, 2.25489, 1.28221
0.219129, 0.573786, 1.04103, 0.95795
0.735749, 1.17843, 0.922792, 0.944146
0.811244, 0.592585, 1.26123, 1.16303
0.800712, 0.69699, 1.17759, 1.04084
1.9069, 1.40036, 1.41459, 1.21194
0.711525, 0.591545, 1.65838, 1.1296
4.5011, 3.48058, 1.47159, 1.23036
0.00939933, 1.05475, 1.18773, 1.09545
0.31533, 1.61002, 1.972, 1.14071
0.821641, 2.9577, 2.01286, 1.41106
0.0374228, 0.428549, 1.14623, 1.0681
1.02646, 1.1985, 1.39421, 1.1204
0.132114, 2.07975, 1.38361, 1.16663
0.389971, 1.31595, 0.824247, 1.05369
0.437229, 1.06656, 1.04149, 1.08422
1.69822, 1.14662, 0.825185, 1.05217
0.204177, 2.08087, 1.51688, 1.22874
0.16021, 0.387832, 0.838743, 1.14036
0.311321, 0.606087, 1.31994, 1.01859
0.464421, 0.854556, 1.42982, 1.05186
1.9647, 1.22647, 0.873549, 0.866557
0.48268, 1.52581, 1.12508, 1.10781
0.503019, 0.862628, 0.887144, 1.24383
0.803092, 0.457688, 1.08893, 1.02473
0.109803, 0.328362, 1.48171, 1.28219
0.877329, 0.816556, 1.13411, 1.12566
0.793362, 1.14059, 2.10139, 1.19486
0.209022, 0.228138, 1.03866, 1.29928
0.838045, 0.837969, 0.965245, 1.0327
1.25731, 2.06994, 1.75115, 1.22644
0.269001, 0.869824, 0.86456, 1.15729
0.469414, 1.58527, 1.00923, 0.988512
1.67944, 1.83208, 1.05984, 1.2005
0.627289, 1.80376, 1.46509, 1.12663
0.133073, 0.405275, 1.09257, 1.26869
1.07033, 1.0395, 1.06878, 1.02468
1.08513, 2.31816, 1.28059, 1.1731
0.05354, 1.36986, 1.43977, 1.18166
0.812671, 1.15658, 0.843567, 1.04396
0.747541, 1.26444, 0.750111, 1.23112
0.609878, 1.1431, 1.06162, 1.33789
0.28885, 0.840129, 1.24826, 1.17005
0.566067, 0.91388, 1.02831, 0.956777
0.70383, 1.28436, 1.70151, 1.13528
0.755888, 1.6381, 1.58221, 1.10794
0.477533, 0.79281, 1.58331, 0.980338
0.653253, 1.97652, 1.12297, 1.01781
1.35898, 2.13952, 1.83993, 1.11806
3.98813, 2.43819, 1.23893, 1.02893
3.0154, 4.55191, 1.65716, 1.11618
1.03762, 2.17319, 1.29031, 1.40589
0.394116, 0.747476, 0.791491, 1.15642
0.827208, 0.837665, 0.735166, 0.934624
1.0364, 1.7393, 1.65846, 1.29087
0.0763566, 0.550503, 1.48226, 1.16433
1.71495, 0.994784, 0.982113, 1.05064
0.00299249, 0.330833, 0.928687, 1.20818
2.98813, 3.38526, 1.56038, 1.24921
0.0302906, 0.689947, 0.895914, 1.16048
0.553027, 0.803602, 0.916378, 1.12386
0.233275, 2.50644, 1.71034, 0.974401
0.959679, 1.26475, 1.21783, 1.11323
0.121819, 0.792641, 1.13715, 1.10306
1.37658, 2.68141, 1.61022, 1.25496
1.63774, 1.7711, 2.05668, 1.15755
0.386306, 0.374143, 0.950442, 1.17442
0.102584, 2.09219, 1.66049, 1.12178
0.14655, 0.620681, 0.971189, 0.9705
0.754172, 1.58566, 1.08847, 1.1745
0.31383, 2.59497, 1.83432, 1.23062
0.605242, 2.17099, 1.50816, 1.2716
1.97073, 1.5755, 1.48433, 1.16064
0.795842, 2.31171, 1.68311, 1.2437
1.96865, 2.42808, 1.2519, 1.31685
2.85297, 2.96984, 1.34512, 1.28985
1.08963, 0.926611, 1.19273, 1.02352
0.65768, 3.69154, 2.1792, 1.3115
1.95345, 1.47045, 1.21695, 1.18168
1.75381, 1.96062, 0.946309, 1.06963
0.54896, 1.06546, 1.38021, 1.18779
0.482186, 1.06739, 1.34368, 1.09459
0.379173, 0.550799, 0.679659, 1.0479
0.319257, 0.288322, 0.603182, 1.09073
0.230262, 0.486092, 0.929033, 1.21023
0.201414, 0.588911, 0.480954, 1.11138
0.0909595, 2.42708, 1.2315, 1.08936
0.316495, 0.894302, 0.895061, 1.06743
3.41939, 2.31745, 1.41008, 1.03073
0.149103, 2.27969, 1.13305, 1.06665
4.16905, 2.2518, 1.30382, 1.06441
1.05806, 0.658437, 1.64904, 1.12127
1.37879, 1.9358, 1.60429, 1.16503
1.68463, 1.75243, 1.24639, 1.07513
0.579285, 0.75554, 0.829686, 1.12932
0.595375, 0.747609, 0.78141, 1.35304
0.855147, 2.05054, 1.08956, 1.19682
0.766125, 2.32746, 1.85513, 0.976068
0.0247328, 0.397995, 1.18247, 1.08483
0.257931, 0.668884, 1.20933, 0.9579
0.628706, 1.16748, 1.49626, 1.16961
0.65202, 0.887797, 0.978105, 1.03575
2.0293, 1.8205, 1.20464, 1.14201
0.108582, 1.88781, 1.44912, 1.05458
0.031105, 0.485048, 1.62435, 1.15663
0.542807, 0.635806, 1.80013, 1.08706
0.458841, 0.922718, 1.52652, 1.05694
1.82274, 1.74331, 1.17214, 1.27399
0.210913, 0.629002, 1.44401, 1.24999
0.355855, 0.685948, 1.21651, 1.10183
0.844995, 1.22027, 1.49313, 1.24261
1.05587, 1.22303, 1.08048, 1.24442
0.796354, 0.687275, 1.22435, 0.994812
0.613405, 0.64134, 1.29925, 1.2425
0.192028, 2.81849, 1.26842, 1.19709
1.69245, 1.42407, 1.28705, 1.19033
1.66356, 1.84783, 1.12036, 1.11578
0.493316, 0.910496, 1.29924, 1.17008
0.857215, 0.730062, 0.887219, 0.909896
0.640991, 0.964182, 1.40976, 1.2853
0.496561, 0.997716, 1.36625, 0.921451
2.54459, 2.2881, 1.27083, 0.981372
0.218218, 2.43282, 1.67534, 1.18533
3.79579, 2.3599, 1.11409, 1.09524
2.36419, 1.93737, 1.24129, 1.18751
2.37476, 1.68387, 1.90574, 1.20017
0.348815, 2.1356, 1.20688, 1.04825
1.72851, 1.378, 1.33552, 1.17858
0.371665, 0.518311, 1.20937, 1.1235
1.13908, 1.39134, 0.86241, 1.13216
0.394775, 0.939901, 1.12806, 1.08154
0.506266, 1.42448, 0.760434, 1.30347
0.167601, 1.22144, 1.35815, 1.18118
0.425879, 1.91225, 1.35821, 1.31182
0.0289008, 0.485471, 1.36541, 0.959501
0.748063, 1.82313, 1.72123, 1.1319
0.332442, 1.23476, 1.25023, 1.00354
0.560051, 1.70474, 1.22073, 0.952509
2.82353, 2.57425, 1.8123, 1.30539
0.438599, 1.04941, 0.916697, 1.22256
0.460376, 0.788896, 1.53066, 1.17538
0.621074, 1.20896, 1.46109, 1.17458
1.39906, 2.09199, 1.67621, 1.1534
0.886151, 2.32558, 1.34429, 0.991507
0.623307, 0.653551, 1.08367, 1.1725
0.283792, 1.50165, 0.796517, 1.32827
0.497804, 2.78151, 1.39648, 1.15916
0.779494, 1.75621, 0.952036, 1.11964
0.195201, 1.67081, 0.996463, 1.08543
1.44486, 1.5945, 1.59051, 1.27708
0.240753, 1.33851, 1.77474, 1.21214
1.07428, 2.29715, 1.24284, 1.01261
1.22214, 1.93179, 1.70068, 1.19545
0.0917255, 0.164158, 0.527469, 1.18737
0.272643, 0.220555, 1.7664, 1.20043
0.0674109, 0.824282, 0.992669, 1.05925
0.671938, 1.57683, 0.890334, 1.23527
0.509205, 1.16805, 1.20725, 1.25889
0.803195, 0.736217, 1.77136, 1.184
4.02488, 4.81876, 1.93282, 1.14439
0.394028, 0.462766, 0.749961, 0.975163
0.816515, 1.82572, 1.24465, 1.08851
0.544875, 0.492393, 0.878925, 1.24353
0.107265, 0.328357, 0.944858, 0.995039
3.42075, 2.1932, 1.0597, 1.28646
0.520871, 2.50296, 1.36689, 1.15514
0.339425, 1.01637, 1.00879, 1.13996
1.76527, 1.62969, 1.50467, 1.15726
0.105436, 0.786487, 1.34663, 1.15473
0.569179, 1.0935, 0.900856, 1.25357
1.14597, 1.21884, 1.26568, 1.13638
0.121622, 1.39956, 1.33209, 1.05663
1.24643, 1.38982, 1.01633, 1.22038
1.71148, 1.0193, 1.21773, 1.03258
0.770615, 3.43442, 1.66998, 1.13438
1.2676, 1.21361, 1.59832, 0.987596
1.09553, 1.59222, 1.641, 1.18653
1.37409, 2.64298, 1.53315, 1.08589
0.0626176, 0.661644, 0.907891, 0.994975
0.693338, 0.893361, 1.1226, 1.09999
0.384399, 1.12222, 1.20065, 1.13725
2.33582, 1.67694, 1.50208, 1.25861
1.74855, 1.81718, 0.97521, 1.09071
1.55502, 2.55526, 1.84597, 1.33512
1.16453, 0.844201, 1.017, 1.19248
5.0704, 3.40527, 2.22095, 1.26791
